file_name,dataset,model_type,seed,epsilon,verifier,property,result
MNIST_0.007_1635.out,MNIST,prune_0.2,70,0.007,abc,35,1
MNIST_0.008_3649.out,MNIST,prune_0.6,70,0.008,abc,49,1
MNIST_0.007_3183.out,MNIST,prune_0.6,20,0.007,abc,83,1
MNIST_0.007_3198.out,MNIST,prune_0.6,20,0.007,abc,98,1
MNIST_0.008_8816.out,MNIST,prune_0.9,90,0.008,abc,16,0
MNIST_0.007_2884.out,MNIST,prune_0.4,90,0.007,abc,84,1
MNIST_0.008_441.out,MNIST,baseline,50,0.008,abc,41,0
MNIST_0.006_6915.out,MNIST,prune_0.8,100,0.006,abc,15,1
MNIST_0.006_8388.out,MNIST,prune_0.9,40,0.006,abc,88,1
MNIST_0.007_2507.out,MNIST,prune_0.4,60,0.007,abc,7,1
MNIST_0.007_6498.out,MNIST,prune_0.8,50,0.007,abc,98,1
MNIST_0.008_1422.out,MNIST,prune_0.2,50,0.008,abc,22,1
MNIST_0.006_5112.out,MNIST,prune_0.75,20,0.006,abc,12,1
MNIST_0.006_907.out,MNIST,baseline,100,0.006,abc,7,1
MNIST_0.006_546.out,MNIST,baseline,60,0.006,abc,46,1
MNIST_0.007_168.out,MNIST,baseline,20,0.007,abc,68,1
MNIST_0.008_2060.out,MNIST,prune_0.4,10,0.008,abc,60,1
MNIST_0.006_8440.out,MNIST,prune_0.9,50,0.006,abc,40,0
MNIST_0.008_5384.out,MNIST,prune_0.75,40,0.008,abc,84,0
MNIST_0.007_3585.out,MNIST,prune_0.6,60,0.007,abc,85,1
MNIST_0.008_4422.out,MNIST,prune_0.7,50,0.008,abc,22,1
MNIST_0.007_4117.out,MNIST,prune_0.7,20,0.007,abc,17,1
MNIST_0.007_3140.out,MNIST,prune_0.6,20,0.007,abc,40,1
MNIST_0.007_6324.out,MNIST,prune_0.8,40,0.007,abc,24,1
MNIST_0.006_8700.out,MNIST,prune_0.9,80,0.006,abc,0,1
MNIST_0.007_3539.out,MNIST,prune_0.6,60,0.007,abc,39,1
MNIST_0.007_781.out,MNIST,baseline,80,0.007,abc,81,1
MNIST_0.008_4425.out,MNIST,prune_0.7,50,0.008,abc,25,1
MNIST_0.007_6618.out,MNIST,prune_0.8,70,0.007,abc,18,0
MNIST_0.006_6309.out,MNIST,prune_0.8,40,0.006,abc,9,1
MNIST_0.006_1059.out,MNIST,prune_0.2,10,0.006,abc,59,1
MNIST_0.008_4453.out,MNIST,prune_0.7,50,0.008,abc,53,1
MNIST_0.007_2456.out,MNIST,prune_0.4,50,0.007,abc,56,1
MNIST_0.006_4157.out,MNIST,prune_0.7,20,0.006,abc,57,1
MNIST_0.007_615.out,MNIST,baseline,70,0.007,abc,15,1
MNIST_0.007_7308.out,MNIST,prune_0.85,40,0.007,abc,8,0
MNIST_0.006_7729.out,MNIST,prune_0.85,80,0.006,abc,29,0
MNIST_0.006_8688.out,MNIST,prune_0.9,70,0.006,abc,88,1
MNIST_0.006_6452.out,MNIST,prune_0.8,50,0.006,abc,52,1
MNIST_0.008_3793.out,MNIST,prune_0.6,80,0.008,abc,93,0
MNIST_0.008_927.out,MNIST,baseline,100,0.008,abc,27,1
MNIST_0.006_2253.out,MNIST,prune_0.4,30,0.006,abc,53,1
MNIST_0.008_5458.out,MNIST,prune_0.75,50,0.008,abc,58,1
MNIST_0.007_6389.out,MNIST,prune_0.8,40,0.007,abc,89,0
MNIST_0.008_6101.out,MNIST,prune_0.8,20,0.008,abc,1,0
MNIST_0.008_2105.out,MNIST,prune_0.4,20,0.008,abc,5,1
MNIST_0.006_1691.out,MNIST,prune_0.2,70,0.006,abc,91,1
MNIST_0.007_5394.out,MNIST,prune_0.75,40,0.007,abc,94,1
MNIST_0.006_4896.out,MNIST,prune_0.7,90,0.006,abc,96,0
MNIST_0.008_386.out,MNIST,baseline,40,0.008,abc,86,0
MNIST_0.006_8746.out,MNIST,prune_0.9,80,0.006,abc,46,1
MNIST_0.007_5539.out,MNIST,prune_0.75,60,0.007,abc,39,1
MNIST_0.007_1343.out,MNIST,prune_0.2,40,0.007,abc,43,0
MNIST_0.006_4505.out,MNIST,prune_0.7,60,0.006,abc,5,1
MNIST_0.007_2102.out,MNIST,prune_0.4,20,0.007,abc,2,1
MNIST_0.007_8488.out,MNIST,prune_0.9,50,0.007,abc,88,0
MNIST_0.006_1747.out,MNIST,prune_0.2,80,0.006,abc,47,1
MNIST_0.008_1996.out,MNIST,prune_0.2,100,0.008,abc,96,0
MNIST_0.007_1940.out,MNIST,prune_0.2,100,0.007,abc,40,0
MNIST_0.007_2290.out,MNIST,prune_0.4,30,0.007,abc,90,1
MNIST_0.007_1893.out,MNIST,prune_0.2,90,0.007,abc,93,1
MNIST_0.006_8002.out,MNIST,prune_0.9,10,0.006,abc,2,1
MNIST_0.008_883.out,MNIST,baseline,90,0.008,abc,83,0
MNIST_0.008_3198.out,MNIST,prune_0.6,20,0.008,abc,98,1
MNIST_0.006_4397.out,MNIST,prune_0.7,40,0.006,abc,97,1
MNIST_0.007_8796.out,MNIST,prune_0.9,80,0.007,abc,96,0
MNIST_0.006_7827.out,MNIST,prune_0.85,90,0.006,abc,27,1
MNIST_0.007_1520.out,MNIST,prune_0.2,60,0.007,abc,20,1
MNIST_0.006_8881.out,MNIST,prune_0.9,90,0.006,abc,81,1
MNIST_0.008_8333.out,MNIST,prune_0.9,40,0.008,abc,33,0
MNIST_0.007_3691.out,MNIST,prune_0.6,70,0.007,abc,91,1
MNIST_0.008_433.out,MNIST,baseline,50,0.008,abc,33,0
MNIST_0.008_2920.out,MNIST,prune_0.4,100,0.008,abc,20,0
MNIST_0.008_7814.out,MNIST,prune_0.85,90,0.008,abc,14,0
MNIST_0.006_405.out,MNIST,baseline,50,0.006,abc,5,1
MNIST_0.006_8524.out,MNIST,prune_0.9,60,0.006,abc,24,1
MNIST_0.007_6741.out,MNIST,prune_0.8,80,0.007,abc,41,0
MNIST_0.008_7669.out,MNIST,prune_0.85,70,0.008,abc,69,0
MNIST_0.008_3742.out,MNIST,prune_0.6,80,0.008,abc,42,0
MNIST_0.008_6775.out,MNIST,prune_0.8,80,0.008,abc,75,0
MNIST_0.007_2757.out,MNIST,prune_0.4,80,0.007,abc,57,1
MNIST_0.008_8556.out,MNIST,prune_0.9,60,0.008,abc,56,0
MNIST_0.008_8558.out,MNIST,prune_0.9,60,0.008,abc,58,0
MNIST_0.008_8603.out,MNIST,prune_0.9,70,0.008,abc,3,0
MNIST_0.006_6426.out,MNIST,prune_0.8,50,0.006,abc,26,1
MNIST_0.008_757.out,MNIST,baseline,80,0.008,abc,57,0
MNIST_0.006_4907.out,MNIST,prune_0.7,100,0.006,abc,7,1
MNIST_0.008_653.out,MNIST,baseline,70,0.008,abc,53,0
MNIST_0.008_644.out,MNIST,baseline,70,0.008,abc,44,0
MNIST_0.008_1567.out,MNIST,prune_0.2,60,0.008,abc,67,0
MNIST_0.007_3898.out,MNIST,prune_0.6,90,0.007,abc,98,1
MNIST_0.008_3694.out,MNIST,prune_0.6,70,0.008,abc,94,0
MNIST_0.006_4616.out,MNIST,prune_0.7,70,0.006,abc,16,1
MNIST_0.008_1394.out,MNIST,prune_0.2,40,0.008,abc,94,0
MNIST_0.008_2446.out,MNIST,prune_0.4,50,0.008,abc,46,0
MNIST_0.007_1659.out,MNIST,prune_0.2,70,0.007,abc,59,0
MNIST_0.008_4538.out,MNIST,prune_0.7,60,0.008,abc,38,0
MNIST_0.006_8681.out,MNIST,prune_0.9,70,0.006,abc,81,1
MNIST_0.008_3318.out,MNIST,prune_0.6,40,0.008,abc,18,0
MNIST_0.006_5651.out,MNIST,prune_0.75,70,0.006,abc,51,1
MNIST_0.008_7840.out,MNIST,prune_0.85,90,0.008,abc,40,0
MNIST_0.008_6947.out,MNIST,prune_0.8,100,0.008,abc,47,0
MNIST_0.008_5441.out,MNIST,prune_0.75,50,0.008,abc,41,0
MNIST_0.008_7371.out,MNIST,prune_0.85,40,0.008,abc,71,0
MNIST_0.007_8906.out,MNIST,prune_0.9,100,0.007,abc,6,1
MNIST_0.007_650.out,MNIST,baseline,70,0.007,abc,50,1
MNIST_0.008_6064.out,MNIST,prune_0.8,10,0.008,abc,64,0
MNIST_0.008_5693.out,MNIST,prune_0.75,70,0.008,abc,93,0
MNIST_0.008_547.out,MNIST,baseline,60,0.008,abc,47,1
MNIST_0.007_3715.out,MNIST,prune_0.6,80,0.007,abc,15,1
MNIST_0.007_4080.out,MNIST,prune_0.7,10,0.007,abc,80,1
MNIST_0.006_6232.out,MNIST,prune_0.8,30,0.006,abc,32,1
MNIST_0.008_6663.out,MNIST,prune_0.8,70,0.008,abc,63,0
MNIST_0.008_7359.out,MNIST,prune_0.85,40,0.008,abc,59,0
MNIST_0.008_53.out,MNIST,baseline,10,0.008,abc,53,0
MNIST_0.008_3308.out,MNIST,prune_0.6,40,0.008,abc,8,0
MNIST_0.007_628.out,MNIST,baseline,70,0.007,abc,28,0
MNIST_0.007_2687.out,MNIST,prune_0.4,70,0.007,abc,87,0
MNIST_0.006_4590.out,MNIST,prune_0.7,60,0.006,abc,90,1
MNIST_0.008_6848.out,MNIST,prune_0.8,90,0.008,abc,48,0
MNIST_0.008_8305.out,MNIST,prune_0.9,40,0.008,abc,5,0
MNIST_0.007_165.out,MNIST,baseline,20,0.007,abc,65,1
MNIST_0.006_2191.out,MNIST,prune_0.4,20,0.006,abc,91,1
MNIST_0.007_1171.out,MNIST,prune_0.2,20,0.007,abc,71,1
MNIST_0.006_8399.out,MNIST,prune_0.9,40,0.006,abc,99,1
MNIST_0.007_7751.out,MNIST,prune_0.85,80,0.007,abc,51,1
MNIST_0.007_8255.out,MNIST,prune_0.9,30,0.007,abc,55,1
MNIST_0.007_4952.out,MNIST,prune_0.7,100,0.007,abc,52,1
MNIST_0.006_2179.out,MNIST,prune_0.4,20,0.006,abc,79,1
MNIST_0.006_7596.out,MNIST,prune_0.85,60,0.006,abc,96,1
MNIST_0.007_3634.out,MNIST,prune_0.6,70,0.007,abc,34,1
MNIST_0.007_7952.out,MNIST,prune_0.85,100,0.007,abc,52,1
MNIST_0.008_518.out,MNIST,baseline,60,0.008,abc,18,0
MNIST_0.008_8984.out,MNIST,prune_0.9,100,0.008,abc,84,0
MNIST_0.008_142.out,MNIST,baseline,20,0.008,abc,42,1
MNIST_0.006_5666.out,MNIST,prune_0.75,70,0.006,abc,66,1
MNIST_0.008_8250.out,MNIST,prune_0.9,30,0.008,abc,50,0
MNIST_0.007_6466.out,MNIST,prune_0.8,50,0.007,abc,66,1
MNIST_0.007_2347.out,MNIST,prune_0.4,40,0.007,abc,47,1
MNIST_0.006_8730.out,MNIST,prune_0.9,80,0.006,abc,30,1
MNIST_0.006_5940.out,MNIST,prune_0.75,100,0.006,abc,40,1
MNIST_0.008_7856.out,MNIST,prune_0.85,90,0.008,abc,56,0
MNIST_0.006_4089.out,MNIST,prune_0.7,10,0.006,abc,89,1
MNIST_0.008_5658.out,MNIST,prune_0.75,70,0.008,abc,58,0
MNIST_0.006_535.out,MNIST,baseline,60,0.006,abc,35,1
MNIST_0.008_6199.out,MNIST,prune_0.8,20,0.008,abc,99,0
MNIST_0.006_4796.out,MNIST,prune_0.7,80,0.006,abc,96,0
MNIST_0.008_2507.out,MNIST,prune_0.4,60,0.008,abc,7,0
MNIST_0.007_6949.out,MNIST,prune_0.8,100,0.007,abc,49,1
MNIST_0.007_7836.out,MNIST,prune_0.85,90,0.007,abc,36,0
MNIST_0.006_562.out,MNIST,baseline,60,0.006,abc,62,1
MNIST_0.007_3728.out,MNIST,prune_0.6,80,0.007,abc,28,1
MNIST_0.006_7196.out,MNIST,prune_0.85,20,0.006,abc,96,0
MNIST_0.007_6632.out,MNIST,prune_0.8,70,0.007,abc,32,1
MNIST_0.008_6027.out,MNIST,prune_0.8,10,0.008,abc,27,0
MNIST_0.007_2774.out,MNIST,prune_0.4,80,0.007,abc,74,1
MNIST_0.007_3222.out,MNIST,prune_0.6,30,0.007,abc,22,1
MNIST_0.007_3718.out,MNIST,prune_0.6,80,0.007,abc,18,0
MNIST_0.007_1909.out,MNIST,prune_0.2,100,0.007,abc,9,0
MNIST_0.006_855.out,MNIST,baseline,90,0.006,abc,55,1
MNIST_0.006_56.out,MNIST,baseline,10,0.006,abc,56,1
MNIST_0.006_1920.out,MNIST,prune_0.2,100,0.006,abc,20,1
MNIST_0.008_4030.out,MNIST,prune_0.7,10,0.008,abc,30,1
MNIST_0.006_4106.out,MNIST,prune_0.7,20,0.006,abc,6,1
MNIST_0.006_2866.out,MNIST,prune_0.4,90,0.006,abc,66,1
MNIST_0.006_3451.out,MNIST,prune_0.6,50,0.006,abc,51,1
MNIST_0.007_161.out,MNIST,baseline,20,0.007,abc,61,1
MNIST_0.008_8189.out,MNIST,prune_0.9,20,0.008,abc,89,0
MNIST_0.006_6057.out,MNIST,prune_0.8,10,0.006,abc,57,1
MNIST_0.008_8096.out,MNIST,prune_0.9,10,0.008,abc,96,0
MNIST_0.007_1615.out,MNIST,prune_0.2,70,0.007,abc,15,1
MNIST_0.007_1360.out,MNIST,prune_0.2,40,0.007,abc,60,1
MNIST_0.008_3288.out,MNIST,prune_0.6,30,0.008,abc,88,1
MNIST_0.006_302.out,MNIST,baseline,40,0.006,abc,2,1
MNIST_0.006_8610.out,MNIST,prune_0.9,70,0.006,abc,10,1
MNIST_0.006_3417.out,MNIST,prune_0.6,50,0.006,abc,17,1
MNIST_0.008_587.out,MNIST,baseline,60,0.008,abc,87,0
MNIST_0.006_646.out,MNIST,baseline,70,0.006,abc,46,1
MNIST_0.006_3377.out,MNIST,prune_0.6,40,0.006,abc,77,1
MNIST_0.006_2187.out,MNIST,prune_0.4,20,0.006,abc,87,1
MNIST_0.006_2575.out,MNIST,prune_0.4,60,0.006,abc,75,1
MNIST_0.007_2886.out,MNIST,prune_0.4,90,0.007,abc,86,1
MNIST_0.006_7342.out,MNIST,prune_0.85,40,0.006,abc,42,1
MNIST_0.006_8809.out,MNIST,prune_0.9,90,0.006,abc,9,0
MNIST_0.008_5429.out,MNIST,prune_0.75,50,0.008,abc,29,0
MNIST_0.006_7048.out,MNIST,prune_0.85,10,0.006,abc,48,0
MNIST_0.008_1093.out,MNIST,prune_0.2,10,0.008,abc,93,0
MNIST_0.007_3137.out,MNIST,prune_0.6,20,0.007,abc,37,1
MNIST_0.006_7494.out,MNIST,prune_0.85,50,0.006,abc,94,1
MNIST_0.007_4403.out,MNIST,prune_0.7,50,0.007,abc,3,1
MNIST_0.008_3821.out,MNIST,prune_0.6,90,0.008,abc,21,0
MNIST_0.008_4578.out,MNIST,prune_0.7,60,0.008,abc,78,0
MNIST_0.008_1716.out,MNIST,prune_0.2,80,0.008,abc,16,0
MNIST_0.006_8695.out,MNIST,prune_0.9,70,0.006,abc,95,1
MNIST_0.008_5885.out,MNIST,prune_0.75,90,0.008,abc,85,1
MNIST_0.006_6934.out,MNIST,prune_0.8,100,0.006,abc,34,1
MNIST_0.008_611.out,MNIST,baseline,70,0.008,abc,11,1
MNIST_0.006_6533.out,MNIST,prune_0.8,60,0.006,abc,33,1
MNIST_0.007_4613.out,MNIST,prune_0.7,70,0.007,abc,13,1
MNIST_0.007_7758.out,MNIST,prune_0.85,80,0.007,abc,58,0
MNIST_0.007_4462.out,MNIST,prune_0.7,50,0.007,abc,62,0
MNIST_0.008_1685.out,MNIST,prune_0.2,70,0.008,abc,85,1
MNIST_0.008_2160.out,MNIST,prune_0.4,20,0.008,abc,60,1
MNIST_0.007_2897.out,MNIST,prune_0.4,90,0.007,abc,97,1
MNIST_0.006_3865.out,MNIST,prune_0.6,90,0.006,abc,65,1
MNIST_0.008_342.out,MNIST,baseline,40,0.008,abc,42,0
MNIST_0.007_682.out,MNIST,baseline,70,0.007,abc,82,1
MNIST_0.006_5245.out,MNIST,prune_0.75,30,0.006,abc,45,1
MNIST_0.008_788.out,MNIST,baseline,80,0.008,abc,88,1
MNIST_0.006_6590.out,MNIST,prune_0.8,60,0.006,abc,90,1
MNIST_0.006_2917.out,MNIST,prune_0.4,100,0.006,abc,17,1
MNIST_0.006_8627.out,MNIST,prune_0.9,70,0.006,abc,27,1
MNIST_0.007_4889.out,MNIST,prune_0.7,90,0.007,abc,89,0
MNIST_0.008_769.out,MNIST,baseline,80,0.008,abc,69,1
MNIST_0.007_1063.out,MNIST,prune_0.2,10,0.007,abc,63,1
MNIST_0.008_7153.out,MNIST,prune_0.85,20,0.008,abc,53,0
MNIST_0.007_3406.out,MNIST,prune_0.6,50,0.007,abc,6,1
MNIST_0.008_1752.out,MNIST,prune_0.2,80,0.008,abc,52,1
MNIST_0.006_7308.out,MNIST,prune_0.85,40,0.006,abc,8,0
MNIST_0.007_6288.out,MNIST,prune_0.8,30,0.007,abc,88,1
MNIST_0.007_7962.out,MNIST,prune_0.85,100,0.007,abc,62,0
MNIST_0.008_8580.out,MNIST,prune_0.9,60,0.008,abc,80,0
MNIST_0.006_2875.out,MNIST,prune_0.4,90,0.006,abc,75,1
MNIST_0.008_2064.out,MNIST,prune_0.4,10,0.008,abc,64,1
MNIST_0.008_1308.out,MNIST,prune_0.2,40,0.008,abc,8,0
MNIST_0.007_867.out,MNIST,baseline,90,0.007,abc,67,1
MNIST_0.008_7523.out,MNIST,prune_0.85,60,0.008,abc,23,0
MNIST_0.007_4212.out,MNIST,prune_0.7,30,0.007,abc,12,1
MNIST_0.007_4517.out,MNIST,prune_0.7,60,0.007,abc,17,1
MNIST_0.008_5346.out,MNIST,prune_0.75,40,0.008,abc,46,0
MNIST_0.008_6643.out,MNIST,prune_0.8,70,0.008,abc,43,0
MNIST_0.007_8878.out,MNIST,prune_0.9,90,0.007,abc,78,0
MNIST_0.007_7715.out,MNIST,prune_0.85,80,0.007,abc,15,0
MNIST_0.007_5753.out,MNIST,prune_0.75,80,0.007,abc,53,0
MNIST_0.008_4854.out,MNIST,prune_0.7,90,0.008,abc,54,0
MNIST_0.008_4791.out,MNIST,prune_0.7,80,0.008,abc,91,0
MNIST_0.006_5237.out,MNIST,prune_0.75,30,0.006,abc,37,1
MNIST_0.008_3193.out,MNIST,prune_0.6,20,0.008,abc,93,1
MNIST_0.008_4216.out,MNIST,prune_0.7,30,0.008,abc,16,1
MNIST_0.008_2956.out,MNIST,prune_0.4,100,0.008,abc,56,1
MNIST_0.008_7492.out,MNIST,prune_0.85,50,0.008,abc,92,0
MNIST_0.007_8729.out,MNIST,prune_0.9,80,0.007,abc,29,0
MNIST_0.007_245.out,MNIST,baseline,30,0.007,abc,45,1
MNIST_0.007_7295.out,MNIST,prune_0.85,30,0.007,abc,95,0
MNIST_0.007_1100.out,MNIST,prune_0.2,20,0.007,abc,0,1
MNIST_0.008_5939.out,MNIST,prune_0.75,100,0.008,abc,39,0
MNIST_0.008_5209.out,MNIST,prune_0.75,30,0.008,abc,9,1
MNIST_0.007_5816.out,MNIST,prune_0.75,90,0.007,abc,16,1
MNIST_0.008_1112.out,MNIST,prune_0.2,20,0.008,abc,12,1
MNIST_0.008_4457.out,MNIST,prune_0.7,50,0.008,abc,57,0
MNIST_0.007_7125.out,MNIST,prune_0.85,20,0.007,abc,25,1
MNIST_0.008_157.out,MNIST,baseline,20,0.008,abc,57,1
MNIST_0.007_7643.out,MNIST,prune_0.85,70,0.007,abc,43,0
MNIST_0.007_5767.out,MNIST,prune_0.75,80,0.007,abc,67,0
MNIST_0.007_4501.out,MNIST,prune_0.7,60,0.007,abc,1,1
MNIST_0.007_5803.out,MNIST,prune_0.75,90,0.007,abc,3,1
MNIST_0.008_4449.out,MNIST,prune_0.7,50,0.008,abc,49,1
MNIST_0.006_8003.out,MNIST,prune_0.9,10,0.006,abc,3,1
MNIST_0.007_5476.out,MNIST,prune_0.75,50,0.007,abc,76,1
MNIST_0.006_5645.out,MNIST,prune_0.75,70,0.006,abc,45,1
MNIST_0.008_7267.out,MNIST,prune_0.85,30,0.008,abc,67,0
MNIST_0.008_4151.out,MNIST,prune_0.7,20,0.008,abc,51,1
MNIST_0.007_2465.out,MNIST,prune_0.4,50,0.007,abc,65,1
MNIST_0.007_3559.out,MNIST,prune_0.6,60,0.007,abc,59,1
MNIST_0.008_2401.out,MNIST,prune_0.4,50,0.008,abc,1,1
MNIST_0.007_3649.out,MNIST,prune_0.6,70,0.007,abc,49,1
MNIST_0.008_5669.out,MNIST,prune_0.75,70,0.008,abc,69,0
MNIST_0.006_2516.out,MNIST,prune_0.4,60,0.006,abc,16,1
MNIST_0.008_2344.out,MNIST,prune_0.4,40,0.008,abc,44,0
MNIST_0.008_7270.out,MNIST,prune_0.85,30,0.008,abc,70,0
MNIST_0.006_4716.out,MNIST,prune_0.7,80,0.006,abc,16,1
MNIST_0.006_88.out,MNIST,baseline,10,0.006,abc,88,1
MNIST_0.008_7930.out,MNIST,prune_0.85,100,0.008,abc,30,0
MNIST_0.006_6531.out,MNIST,prune_0.8,60,0.006,abc,31,1
MNIST_0.008_7436.out,MNIST,prune_0.85,50,0.008,abc,36,0
MNIST_0.006_6208.out,MNIST,prune_0.8,30,0.006,abc,8,1
MNIST_0.006_3286.out,MNIST,prune_0.6,30,0.006,abc,86,1
MNIST_0.006_8725.out,MNIST,prune_0.9,80,0.006,abc,25,1
MNIST_0.007_8732.out,MNIST,prune_0.9,80,0.007,abc,32,1
MNIST_0.007_6094.out,MNIST,prune_0.8,10,0.007,abc,94,0
MNIST_0.008_1175.out,MNIST,prune_0.2,20,0.008,abc,75,1
MNIST_0.007_2219.out,MNIST,prune_0.4,30,0.007,abc,19,1
MNIST_0.006_8736.out,MNIST,prune_0.9,80,0.006,abc,36,0
MNIST_0.007_2534.out,MNIST,prune_0.4,60,0.007,abc,34,1
MNIST_0.006_1620.out,MNIST,prune_0.2,70,0.006,abc,20,1
MNIST_0.006_4873.out,MNIST,prune_0.7,90,0.006,abc,73,0
MNIST_0.006_6174.out,MNIST,prune_0.8,20,0.006,abc,74,0
MNIST_0.008_4516.out,MNIST,prune_0.7,60,0.008,abc,16,1
MNIST_0.006_8990.out,MNIST,prune_0.9,100,0.006,abc,90,1
MNIST_0.007_3674.out,MNIST,prune_0.6,70,0.007,abc,74,1
MNIST_0.007_3188.out,MNIST,prune_0.6,20,0.007,abc,88,1
MNIST_0.006_6215.out,MNIST,prune_0.8,30,0.006,abc,15,1
MNIST_0.008_6768.out,MNIST,prune_0.8,80,0.008,abc,68,0
MNIST_0.006_7749.out,MNIST,prune_0.85,80,0.006,abc,49,1
MNIST_0.008_4556.out,MNIST,prune_0.7,60,0.008,abc,56,0
MNIST_0.007_8217.out,MNIST,prune_0.9,30,0.007,abc,17,0
MNIST_0.007_4602.out,MNIST,prune_0.7,70,0.007,abc,2,0
MNIST_0.006_3230.out,MNIST,prune_0.6,30,0.006,abc,30,1
MNIST_0.006_2451.out,MNIST,prune_0.4,50,0.006,abc,51,1
MNIST_0.006_3954.out,MNIST,prune_0.6,100,0.006,abc,54,1
MNIST_0.006_5299.out,MNIST,prune_0.75,30,0.006,abc,99,1
MNIST_0.008_8131.out,MNIST,prune_0.9,20,0.008,abc,31,0
MNIST_0.006_6336.out,MNIST,prune_0.8,40,0.006,abc,36,0
MNIST_0.006_7538.out,MNIST,prune_0.85,60,0.006,abc,38,0
MNIST_0.008_3601.out,MNIST,prune_0.6,70,0.008,abc,1,1
MNIST_0.007_6953.out,MNIST,prune_0.8,100,0.007,abc,53,0
MNIST_0.008_3598.out,MNIST,prune_0.6,60,0.008,abc,98,1
MNIST_0.006_697.out,MNIST,baseline,70,0.006,abc,97,1
MNIST_0.006_4072.out,MNIST,prune_0.7,10,0.006,abc,72,1
MNIST_0.006_8640.out,MNIST,prune_0.9,70,0.006,abc,40,1
MNIST_0.006_701.out,MNIST,baseline,80,0.006,abc,1,1
MNIST_0.008_1964.out,MNIST,prune_0.2,100,0.008,abc,64,0
MNIST_0.008_2057.out,MNIST,prune_0.4,10,0.008,abc,57,0
MNIST_0.006_870.out,MNIST,baseline,90,0.006,abc,70,1
MNIST_0.006_4714.out,MNIST,prune_0.7,80,0.006,abc,14,1
MNIST_0.006_5660.out,MNIST,prune_0.75,70,0.006,abc,60,1
MNIST_0.007_7711.out,MNIST,prune_0.85,80,0.007,abc,11,0
MNIST_0.006_2203.out,MNIST,prune_0.4,30,0.006,abc,3,1
MNIST_0.008_2454.out,MNIST,prune_0.4,50,0.008,abc,54,1
MNIST_0.007_6713.out,MNIST,prune_0.8,80,0.007,abc,13,1
MNIST_0.006_4351.out,MNIST,prune_0.7,40,0.006,abc,51,1
MNIST_0.008_3416.out,MNIST,prune_0.6,50,0.008,abc,16,1
MNIST_0.006_437.out,MNIST,baseline,50,0.006,abc,37,1
MNIST_0.006_8920.out,MNIST,prune_0.9,100,0.006,abc,20,0
MNIST_0.007_4880.out,MNIST,prune_0.7,90,0.007,abc,80,0
MNIST_0.008_4783.out,MNIST,prune_0.7,80,0.008,abc,83,0
MNIST_0.007_3272.out,MNIST,prune_0.6,30,0.007,abc,72,1
MNIST_0.008_3227.out,MNIST,prune_0.6,30,0.008,abc,27,1
MNIST_0.008_4564.out,MNIST,prune_0.7,60,0.008,abc,64,0
MNIST_0.008_916.out,MNIST,baseline,100,0.008,abc,16,0
MNIST_0.006_2268.out,MNIST,prune_0.4,30,0.006,abc,68,1
MNIST_0.006_8638.out,MNIST,prune_0.9,70,0.006,abc,38,0
MNIST_0.006_443.out,MNIST,baseline,50,0.006,abc,43,1
MNIST_0.007_115.out,MNIST,baseline,20,0.007,abc,15,1
MNIST_0.006_610.out,MNIST,baseline,70,0.006,abc,10,1
MNIST_0.006_1398.out,MNIST,prune_0.2,40,0.006,abc,98,1
MNIST_0.007_5163.out,MNIST,prune_0.75,20,0.007,abc,63,1
MNIST_0.006_4863.out,MNIST,prune_0.7,90,0.006,abc,63,1
MNIST_0.008_1628.out,MNIST,prune_0.2,70,0.008,abc,28,1
MNIST_0.007_166.out,MNIST,baseline,20,0.007,abc,66,1
MNIST_0.007_1887.out,MNIST,prune_0.2,90,0.007,abc,87,0
MNIST_0.007_1074.out,MNIST,prune_0.2,10,0.007,abc,74,0
MNIST_0.008_6789.out,MNIST,prune_0.8,80,0.008,abc,89,0
MNIST_0.006_6813.out,MNIST,prune_0.8,90,0.006,abc,13,1
MNIST_0.006_6498.out,MNIST,prune_0.8,50,0.006,abc,98,1
MNIST_0.008_3079.out,MNIST,prune_0.6,10,0.008,abc,79,0
MNIST_0.007_7808.out,MNIST,prune_0.85,90,0.007,abc,8,0
MNIST_0.007_3545.out,MNIST,prune_0.6,60,0.007,abc,45,1
MNIST_0.008_2505.out,MNIST,prune_0.4,60,0.008,abc,5,0
MNIST_0.006_6840.out,MNIST,prune_0.8,90,0.006,abc,40,0
MNIST_0.006_3617.out,MNIST,prune_0.6,70,0.006,abc,17,1
MNIST_0.008_2669.out,MNIST,prune_0.4,70,0.008,abc,69,0
MNIST_0.006_6985.out,MNIST,prune_0.8,100,0.006,abc,85,1
MNIST_0.006_5686.out,MNIST,prune_0.75,70,0.006,abc,86,1
MNIST_0.008_1062.out,MNIST,prune_0.2,10,0.008,abc,62,0
MNIST_0.008_7393.out,MNIST,prune_0.85,40,0.008,abc,93,0
MNIST_0.007_7914.out,MNIST,prune_0.85,100,0.007,abc,14,0
MNIST_0.008_8543.out,MNIST,prune_0.9,60,0.008,abc,43,0
MNIST_0.006_2476.out,MNIST,prune_0.4,50,0.006,abc,76,1
MNIST_0.006_8377.out,MNIST,prune_0.9,40,0.006,abc,77,0
MNIST_0.008_3605.out,MNIST,prune_0.6,70,0.008,abc,5,0
MNIST_0.006_525.out,MNIST,baseline,60,0.006,abc,25,1
MNIST_0.008_5273.out,MNIST,prune_0.75,30,0.008,abc,73,0
